has_doctype,has_xml_declaration,has_svg_tag,has_vcalendar,has_from_header,has_mime_boundary,html_tag_ratio,avg_line_length,special_char_ratio,first_line_pattern,fe_py_keywords,fe_jvm_keywords,fe_c_style,fe_web_syntax,fe_config_syntax,fe_sql_keywords,fe_rust_go,fe_doc_markup,fe_ts_types,fe_c_memory,fe_yaml_blocks,fe_md_fenced,label
0,0,0,0,0,0,0.0,25.28148148148148,0.037210665104014065,3,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.1037037037037037,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,47.86,0.03440590611505781,22,0.11333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.03333333333333333,0.0,0.0,0,python
0,0,0,0,0,0,0.0,24.70175438596491,0.026988636363636364,21,0.03508771929824561,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,30.652173913043477,0.04397163120567376,36,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,39.526881720430104,0.05984766050054407,21,0.08602150537634409,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,40.265306122448976,0.05203581686095624,45,0.17687074829931973,0.013605442176870748,0.0,0.0,0.006802721088435374,0.0,0.0,0.17687074829931973,0.034013605442176874,0.0,0.0,0,python
0,0,0,0,0,0,0.0,38.22666666666667,0.022148587373561214,23,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.0,0.0,0,python
0,0,0,0,0,0,0.0,43.11333333333334,0.033709602597804235,18,0.09333333333333334,0.0,0.0,0.0,0.28,0.0,0.03333333333333333,0.05333333333333334,0.013333333333333334,0.0,0.0,0,python
0,0,0,0,0,0,0.0,34.91428571428571,0.035597381342062195,14,0.2714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.014285714285714285,0.0,0.0,0,python
0,0,0,0,0,0,0.0,36.94871794871795,0.0395558639833449,75,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.02564102564102564,0.0,0.0,0,python
0,0,0,0,0,0,0.0,36.88,0.021691973969631236,23,0.16,0.0,0.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.12,0.02666666666666667,0.0,0.0,0,python
0,0,0,0,0,0,0.0,39.62162162162162,0.027285129604365622,21,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0,python
0,0,0,0,0,0,0.0,28.953333333333333,0.04213677181671655,9,0.20666666666666667,0.006666666666666667,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.02,0.0,0.0,0,python
0,0,0,0,0,0,0.0,16.384615384615383,0.04929577464788732,21,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0,python
0,0,0,0,0,0,0.0,24.75862068965517,0.020891364902506964,33,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,25.55,0.0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,31.322580645161292,0.03604531410916581,18,0.25806451612903225,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0,python
0,0,0,0,0,0,0.0,19.983606557377048,0.006562756357670222,3,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0,python
0,0,0,0,0,0,0.0,44.36666666666667,0.02779864763335838,1,0.11333333333333333,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.23333333333333334,0.02666666666666667,0.0,0.0,0,python
